timestamp,RU_id,question_id,question,response,response_num
2025-11-11T19:51:36.922909+00:00,RU_487,E1,Am the life of the party.,Moderately Accurate,4
2025-11-11T19:51:37.612629+00:00,RU_487,E2,Don't talk a lot.,Very Inaccurate,1
2025-11-11T19:51:38.186723+00:00,RU_487,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:51:38.739798+00:00,RU_487,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:51:39.454984+00:00,RU_487,E5,Start conversations.,Very Accurate,5
2025-11-11T19:51:40.178468+00:00,RU_487,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:51:41.124903+00:00,RU_487,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-11-11T19:51:53.784399+00:00,RU_487,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-11-11T19:51:55.359116+00:00,RU_487,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-11-11T19:51:56.828110+00:00,RU_487,E10,Am quiet around strangers.,Very Inaccurate,1
2025-11-11T19:51:57.457606+00:00,RU_487,C1,Am always prepared.,Moderately Inaccurate,2
2025-11-11T19:51:57.989156+00:00,RU_487,C2,Leave my belongings around.,Moderately Accurate,4
2025-11-11T19:51:59.228768+00:00,RU_487,C3,Pay attention to details.,Moderately Accurate,4
2025-11-11T19:52:00.270521+00:00,RU_487,C4,Make a mess of things.,Moderately Accurate,4
2025-11-11T19:52:05.174237+00:00,RU_487,C5,Get chores done right away.,Moderately Inaccurate,2
2025-11-11T19:52:05.845592+00:00,RU_487,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-11-11T19:52:06.909903+00:00,RU_487,C7,Like order.,Moderately Inaccurate,2
2025-11-11T19:52:07.648741+00:00,RU_487,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:52:08.014231+00:00,RU_487,C9,Follow a schedule.,Moderately Inaccurate,2
2025-11-11T19:52:08.573877+00:00,RU_487,C10,Am exacting in my work.,Moderately Accurate,4
2025-11-11T19:52:09.253225+00:00,RU_538,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:52:09.679721+00:00,RU_538,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:52:10.378774+00:00,RU_538,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:52:11.097367+00:00,RU_538,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:52:11.767927+00:00,RU_538,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:52:12.115469+00:00,RU_538,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:52:12.736827+00:00,RU_538,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:52:13.553633+00:00,RU_538,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:52:14.386394+00:00,RU_538,A9,Feel others' emotions.,Very Accurate,5
2025-11-11T19:52:15.194379+00:00,RU_538,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:52:20.109877+00:00,RU_538,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-11-11T19:52:21.747908+00:00,RU_538,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:52:22.566244+00:00,RU_538,O3,Have a vivid imagination.,Moderately Accurate,4
2025-11-11T19:52:23.899274+00:00,RU_538,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:52:25.535806+00:00,RU_538,O5,Have excellent ideas.,Moderately Accurate,4
2025-11-11T19:52:26.458408+00:00,RU_538,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:52:27.175930+00:00,RU_538,O7,Am quick to understand things.,Moderately Accurate,4
2025-11-11T19:52:27.893874+00:00,RU_538,O8,Use difficult words.,Very Inaccurate,1
2025-11-11T19:52:29.427696+00:00,RU_538,O9,Spend time reflecting on things.,Very Accurate,5
2025-11-11T19:52:30.201007+00:00,RU_538,O10,Am full of ideas.,Moderately Accurate,4
2025-11-11T19:52:30.963253+00:00,RU_538,N1,Get stressed out easily.,Very Inaccurate,1
2025-11-11T19:52:31.781310+00:00,RU_538,N2,Am relaxed most of the time.,Very Accurate,5
2025-11-11T19:52:33.216371+00:00,RU_538,N3,Worry about things.,Moderately Accurate,4
2025-11-11T19:52:33.932325+00:00,RU_538,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:52:34.749540+00:00,RU_538,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:52:35.366761+00:00,RU_538,N6,Get upset easily.,Very Inaccurate,1
2025-11-11T19:52:36.184932+00:00,RU_538,N7,Change my mood a lot.,Moderately Accurate,4
2025-11-11T19:52:37.006236+00:00,RU_538,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:52:37.721210+00:00,RU_538,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:52:38.437553+00:00,RU_538,N10,Often feel blue.,Moderately Inaccurate,2
2025-11-11T19:52:39.257448+00:00,RU_538,E1,Am the life of the party.,Moderately Inaccurate,2
2025-11-11T19:52:40.188574+00:00,RU_538,E2,Don't talk a lot.,Very Accurate,5
2025-11-11T19:52:41.614517+00:00,RU_538,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:52:42.330481+00:00,RU_538,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:52:43.050364+00:00,RU_538,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:52:46.015784+00:00,RU_538,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:52:46.732820+00:00,RU_538,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-11-11T19:53:08.361565+00:00,RU_538,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-11-11T19:53:08.713914+00:00,RU_538,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-11-11T19:53:09.421160+00:00,RU_538,E10,Am quiet around strangers.,Moderately Accurate,4
2025-11-11T19:53:10.123467+00:00,RU_538,C1,Am always prepared.,Moderately Accurate,4
2025-11-11T19:53:10.946053+00:00,RU_538,C2,Leave my belongings around.,Very Inaccurate,1
2025-11-11T19:53:12.171228+00:00,RU_538,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:53:12.958948+00:00,RU_538,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:53:13.670134+00:00,RU_538,C5,Get chores done right away.,Moderately Accurate,4
2025-11-11T19:53:14.480077+00:00,RU_538,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-11-11T19:53:15.304316+00:00,RU_538,C7,Like order.,Moderately Accurate,4
2025-11-11T19:53:16.053776+00:00,RU_538,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:53:16.836875+00:00,RU_538,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:53:17.373384+00:00,RU_538,C10,Am exacting in my work.,Moderately Accurate,4
2025-11-11T19:53:18.165086+00:00,RU_138,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:53:19.600794+00:00,RU_138,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:53:19.909444+00:00,RU_138,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:53:20.522959+00:00,RU_138,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:53:21.342546+00:00,RU_138,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:53:21.646777+00:00,RU_138,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:53:22.090339+00:00,RU_138,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:53:23.491872+00:00,RU_138,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:53:24.118374+00:00,RU_138,A9,Feel others' emotions.,Very Accurate,5
2025-11-11T19:53:24.821738+00:00,RU_138,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:53:25.435430+00:00,RU_138,O1,Have a rich vocabulary.,Very Accurate,5
2025-11-11T19:53:26.288648+00:00,RU_138,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:53:26.971783+00:00,RU_138,O3,Have a vivid imagination.,Very Accurate,5
2025-11-11T19:53:29.022859+00:00,RU_138,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:53:29.745558+00:00,RU_138,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:53:30.470183+00:00,RU_138,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:53:31.177921+00:00,RU_138,O7,Am quick to understand things.,Very Accurate,5
2025-11-11T19:53:31.905061+00:00,RU_138,O8,Use difficult words.,Moderately Accurate,4
2025-11-11T19:53:32.754328+00:00,RU_138,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:53:33.360924+00:00,RU_138,O10,Am full of ideas.,Very Accurate,5
2025-11-11T19:53:34.040178+00:00,RU_138,N1,Get stressed out easily.,Very Inaccurate,1
2025-11-11T19:53:34.758617+00:00,RU_138,N2,Am relaxed most of the time.,Very Accurate,5
2025-11-11T19:53:35.579168+00:00,RU_138,N3,Worry about things.,Moderately Inaccurate,2
2025-11-11T19:53:36.294566+00:00,RU_138,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:53:37.111390+00:00,RU_138,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:53:39.980369+00:00,RU_138,N6,Get upset easily.,Very Inaccurate,1
2025-11-11T19:53:40.595554+00:00,RU_138,N7,Change my mood a lot.,Very Accurate,5
2025-11-11T19:53:41.212546+00:00,RU_138,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:53:42.230976+00:00,RU_138,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:53:42.951498+00:00,RU_138,N10,Often feel blue.,Very Inaccurate,1
2025-11-11T19:53:43.769449+00:00,RU_138,E1,Am the life of the party.,Very Accurate,5
2025-11-11T19:53:44.590534+00:00,RU_138,E2,Don't talk a lot.,Very Inaccurate,1
2025-11-11T19:53:45.202129+00:00,RU_138,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:53:45.920745+00:00,RU_138,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:53:47.249177+00:00,RU_138,E5,Start conversations.,Very Accurate,5
2025-11-11T19:53:47.969992+00:00,RU_138,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:53:48.582208+00:00,RU_138,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-11-11T19:53:49.340053+00:00,RU_138,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-11-11T19:53:49.917417+00:00,RU_138,E9,Don't mind being the center of attention.,Very Accurate,5
2025-11-11T19:53:50.730452+00:00,RU_138,E10,Am quiet around strangers.,Very Inaccurate,1
2025-11-11T19:53:51.553354+00:00,RU_138,C1,Am always prepared.,Very Accurate,5
2025-11-11T19:53:52.472828+00:00,RU_138,C2,Leave my belongings around.,Very Inaccurate,1
2025-11-11T19:53:53.703154+00:00,RU_138,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:53:54.311223+00:00,RU_138,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:53:54.728894+00:00,RU_138,C5,Get chores done right away.,Very Accurate,5
2025-11-11T19:53:55.339960+00:00,RU_138,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-11-11T19:53:55.954475+00:00,RU_138,C7,Like order.,Very Accurate,5
2025-11-11T19:53:56.876330+00:00,RU_138,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:53:58.105303+00:00,RU_138,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:53:58.927633+00:00,RU_138,C10,Am exacting in my work.,Very Accurate,5
2025-11-11T19:53:59.640971+00:00,RU_510,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:54:00.459472+00:00,RU_510,A2,Am interested in people.,Moderately Accurate,4
2025-11-11T19:54:01.588780+00:00,RU_510,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:54:02.099609+00:00,RU_510,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:54:02.816107+00:00,RU_510,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:54:03.531486+00:00,RU_510,A6,Have a soft heart.,Moderately Accurate,4
2025-11-11T19:54:04.281081+00:00,RU_510,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:54:04.965155+00:00,RU_510,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:54:05.580804+00:00,RU_510,A9,Feel others' emotions.,Moderately Accurate,4
2025-11-11T19:54:06.194653+00:00,RU_510,A10,Make people feel at ease.,Moderately Accurate,4
2025-11-11T19:54:07.422883+00:00,RU_510,O1,Have a rich vocabulary.,Moderately Inaccurate,2
2025-11-11T19:54:08.239167+00:00,RU_510,O2,Have difficulty understanding abstract ideas.,Very Accurate,5
2025-11-11T19:54:09.044292+00:00,RU_510,O3,Have a vivid imagination.,Moderately Inaccurate,2
2025-11-11T19:54:09.676717+00:00,RU_510,O4,Am not interested in abstract ideas.,Very Accurate,5
2025-11-11T19:54:16.236431+00:00,RU_510,O5,Have excellent ideas.,Moderately Accurate,4
2025-11-11T19:54:17.174169+00:00,RU_510,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:54:17.796923+00:00,RU_510,O7,Am quick to understand things.,Moderately Accurate,4
2025-11-11T19:54:18.601461+00:00,RU_510,O8,Use difficult words.,Very Inaccurate,1
2025-11-11T19:54:19.255354+00:00,RU_510,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:54:19.918887+00:00,RU_510,O10,Am full of ideas.,Moderately Accurate,4
2025-11-11T19:54:21.073679+00:00,RU_510,N1,Get stressed out easily.,Very Inaccurate,1
2025-11-11T19:54:22.122127+00:00,RU_510,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-11-11T19:54:22.737520+00:00,RU_510,N3,Worry about things.,Moderately Accurate,4
2025-11-11T19:54:23.635828+00:00,RU_510,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:54:24.349547+00:00,RU_510,N5,Am easily disturbed.,Very Inaccurate,1
2025-11-11T19:54:25.031942+00:00,RU_510,N6,Get upset easily.,Very Inaccurate,1
2025-11-11T19:54:25.750858+00:00,RU_510,N7,Change my mood a lot.,Very Inaccurate,1
2025-11-11T19:54:26.566073+00:00,RU_510,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:54:26.850264+00:00,RU_510,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:54:27.184773+00:00,RU_510,N10,Often feel blue.,Very Inaccurate,1
2025-11-11T19:54:32.035067+00:00,RU_510,E1,Am the life of the party.,Very Inaccurate,1
2025-11-11T19:54:32.613147+00:00,RU_510,E2,Don't talk a lot.,Very Accurate,5
2025-11-11T19:54:33.333627+00:00,RU_510,E3,Feel comfortable around people.,Moderately Accurate,4
2025-11-11T19:54:34.765229+00:00,RU_510,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:54:35.788489+00:00,RU_510,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:54:36.300297+00:00,RU_510,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:54:37.012407+00:00,RU_510,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-11-11T19:54:37.837062+00:00,RU_510,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-11-11T19:54:38.858266+00:00,RU_510,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-11-11T19:54:39.472545+00:00,RU_510,E10,Am quiet around strangers.,Moderately Accurate,4
2025-11-11T19:54:39.780706+00:00,RU_510,C1,Am always prepared.,Very Accurate,5
2025-11-11T19:54:40.702648+00:00,RU_510,C2,Leave my belongings around.,Very Inaccurate,1
2025-11-11T19:54:41.315554+00:00,RU_510,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:54:42.039416+00:00,RU_510,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:54:42.549701+00:00,RU_510,C5,Get chores done right away.,Very Accurate,5
2025-11-11T19:54:43.263523+00:00,RU_510,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-11-11T19:54:43.979187+00:00,RU_510,C7,Like order.,Moderately Accurate,4
2025-11-11T19:54:44.268360+00:00,RU_510,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:54:44.901962+00:00,RU_510,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:54:45.615776+00:00,RU_510,C10,Am exacting in my work.,Very Accurate,5
2025-11-11T19:54:46.436256+00:00,RU_173,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:54:47.555486+00:00,RU_173,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:54:48.105255+00:00,RU_173,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:54:48.762360+00:00,RU_173,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:54:49.541050+00:00,RU_173,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:54:50.285601+00:00,RU_173,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:54:51.250698+00:00,RU_173,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:54:51.969057+00:00,RU_173,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:54:52.783968+00:00,RU_173,A9,Feel others' emotions.,Very Accurate,5
2025-11-11T19:54:53.502371+00:00,RU_173,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:54:54.834224+00:00,RU_173,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-11-11T19:54:55.450420+00:00,RU_173,O2,Have difficulty understanding abstract ideas.,Moderately Inaccurate,2
2025-11-11T19:54:56.165782+00:00,RU_173,O3,Have a vivid imagination.,Very Accurate,5
2025-11-11T19:54:57.599649+00:00,RU_173,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:54:58.525527+00:00,RU_173,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:54:59.645254+00:00,RU_173,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:55:00.469721+00:00,RU_173,O7,Am quick to understand things.,Moderately Accurate,4
2025-11-11T19:55:01.838898+00:00,RU_173,O8,Use difficult words.,Moderately Accurate,4
2025-11-11T19:55:03.430276+00:00,RU_173,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:55:04.152473+00:00,RU_173,O10,Am full of ideas.,Very Accurate,5
2025-11-11T19:55:04.765996+00:00,RU_173,N1,Get stressed out easily.,Moderately Accurate,4
2025-11-11T19:55:06.301487+00:00,RU_173,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-11-11T19:55:06.815445+00:00,RU_173,N3,Worry about things.,Moderately Accurate,4
2025-11-11T19:55:07.122255+00:00,RU_173,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:55:07.840669+00:00,RU_173,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-11-11T19:55:08.658947+00:00,RU_173,N6,Get upset easily.,Moderately Inaccurate,2
2025-11-11T19:55:10.297359+00:00,RU_173,N7,Change my mood a lot.,Moderately Accurate,4
2025-11-11T19:55:11.014984+00:00,RU_173,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:55:11.629109+00:00,RU_173,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:55:12.447873+00:00,RU_173,N10,Often feel blue.,Moderately Inaccurate,2
2025-11-11T19:55:13.063650+00:00,RU_173,E1,Am the life of the party.,Moderately Inaccurate,2
2025-11-11T19:55:13.880609+00:00,RU_173,E2,Don't talk a lot.,Moderately Accurate,4
2025-11-11T19:55:14.804148+00:00,RU_173,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:55:15.624616+00:00,RU_173,E4,Keep in the background.,Moderately Accurate,4
2025-11-11T19:55:16.441257+00:00,RU_173,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:55:17.159608+00:00,RU_173,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:55:17.876428+00:00,RU_173,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-11-11T19:55:21.562932+00:00,RU_173,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-11-11T19:55:22.097170+00:00,RU_173,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-11-11T19:55:23.099845+00:00,RU_173,E10,Am quiet around strangers.,Moderately Accurate,4
2025-11-11T19:55:23.713033+00:00,RU_173,C1,Am always prepared.,Moderately Accurate,4
2025-11-11T19:55:24.943300+00:00,RU_173,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-11-11T19:55:25.759310+00:00,RU_173,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:55:26.348696+00:00,RU_173,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:55:27.707852+00:00,RU_173,C5,Get chores done right away.,Moderately Accurate,4
2025-11-11T19:55:28.626882+00:00,RU_173,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-11-11T19:55:29.445701+00:00,RU_173,C7,Like order.,Moderately Accurate,4
2025-11-11T19:55:30.058074+00:00,RU_173,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:55:30.884149+00:00,RU_173,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:55:31.495958+00:00,RU_173,C10,Am exacting in my work.,Moderately Accurate,4
2025-11-11T19:55:32.210520+00:00,RU_519,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:55:33.030164+00:00,RU_519,A2,Am interested in people.,Very Accurate,5
2025-11-11T19:55:33.747854+00:00,RU_519,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:55:34.155069+00:00,RU_519,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:55:34.873849+00:00,RU_519,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:55:35.591240+00:00,RU_519,A6,Have a soft heart.,Moderately Accurate,4
2025-11-11T19:55:36.308696+00:00,RU_519,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:55:37.022103+00:00,RU_519,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:55:37.765127+00:00,RU_519,A9,Feel others' emotions.,Moderately Accurate,4
2025-11-11T19:55:38.610527+00:00,RU_519,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:55:39.297077+00:00,RU_519,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-11-11T19:55:39.957087+00:00,RU_519,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:55:40.991799+00:00,RU_519,O3,Have a vivid imagination.,Moderately Accurate,4
2025-11-11T19:55:41.981539+00:00,RU_519,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:55:43.079922+00:00,RU_519,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:55:44.005298+00:00,RU_519,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:55:45.887290+00:00,RU_519,O7,Am quick to understand things.,Very Accurate,5
2025-11-11T19:55:46.613921+00:00,RU_519,O8,Use difficult words.,Moderately Accurate,4
2025-11-11T19:55:47.656904+00:00,RU_519,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-11-11T19:55:48.285632+00:00,RU_519,O10,Am full of ideas.,Very Accurate,5
2025-11-11T19:55:49.106285+00:00,RU_519,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-11-11T19:55:49.839329+00:00,RU_519,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-11-11T19:55:50.294995+00:00,RU_519,N3,Worry about things.,Moderately Accurate,4
2025-11-11T19:55:51.132817+00:00,RU_519,N4,Seldom feel blue.,Very Accurate,5
2025-11-11T19:55:51.759800+00:00,RU_519,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-11-11T19:55:52.796096+00:00,RU_519,N6,Get upset easily.,Moderately Inaccurate,2
2025-11-11T19:55:53.573061+00:00,RU_519,N7,Change my mood a lot.,Moderately Accurate,4
2025-11-11T19:55:54.185264+00:00,RU_519,N8,Have frequent mood swings.,Very Inaccurate,1
2025-11-11T19:55:55.477344+00:00,RU_519,N9,Get irritated easily.,Very Inaccurate,1
2025-11-11T19:55:56.372115+00:00,RU_519,N10,Often feel blue.,Moderately Inaccurate,2
2025-11-11T19:55:57.031322+00:00,RU_519,E1,Am the life of the party.,Moderately Accurate,4
2025-11-11T19:55:58.424459+00:00,RU_519,E2,Don't talk a lot.,Moderately Accurate,4
2025-11-11T19:55:59.859310+00:00,RU_519,E3,Feel comfortable around people.,Very Accurate,5
2025-11-11T19:56:00.574683+00:00,RU_519,E4,Keep in the background.,Very Inaccurate,1
2025-11-11T19:56:01.294654+00:00,RU_519,E5,Start conversations.,Moderately Accurate,4
2025-11-11T19:56:02.215304+00:00,RU_519,E6,Have little to say.,Very Inaccurate,1
2025-11-11T19:56:02.931838+00:00,RU_519,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-11-11T19:56:03.521586+00:00,RU_519,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-11-11T19:56:04.879804+00:00,RU_519,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-11-11T19:56:05.537791+00:00,RU_519,E10,Am quiet around strangers.,Very Inaccurate,1
2025-11-11T19:56:06.418331+00:00,RU_519,C1,Am always prepared.,Moderately Accurate,4
2025-11-11T19:56:08.460772+00:00,RU_519,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-11-11T19:56:09.118148+00:00,RU_519,C3,Pay attention to details.,Very Accurate,5
2025-11-11T19:56:09.790754+00:00,RU_519,C4,Make a mess of things.,Very Inaccurate,1
2025-11-11T19:56:10.518522+00:00,RU_519,C5,Get chores done right away.,Moderately Accurate,4
2025-11-11T19:56:12.249160+00:00,RU_519,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-11-11T19:56:12.824698+00:00,RU_519,C7,Like order.,Moderately Accurate,4
2025-11-11T19:56:13.416875+00:00,RU_519,C8,Shirk my duties.,Very Inaccurate,1
2025-11-11T19:56:14.196565+00:00,RU_519,C9,Follow a schedule.,Moderately Accurate,4
2025-11-11T19:56:15.116293+00:00,RU_519,C10,Am exacting in my work.,Very Accurate,5
2025-11-11T19:56:15.962633+00:00,RU_707,A1,Feel little concern for others.,Very Inaccurate,1
2025-11-11T19:56:16.919778+00:00,RU_707,A2,Am interested in people.,Moderately Accurate,4
2025-11-11T19:56:18.698625+00:00,RU_707,A3,Insult people.,Very Inaccurate,1
2025-11-11T19:56:19.190696+00:00,RU_707,A4,Sympathize with others' feelings.,Very Accurate,5
2025-11-11T19:56:20.245521+00:00,RU_707,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-11-11T19:56:23.104579+00:00,RU_707,A6,Have a soft heart.,Very Accurate,5
2025-11-11T19:56:23.821016+00:00,RU_707,A7,Am not really interested in others.,Very Inaccurate,1
2025-11-11T19:56:24.749891+00:00,RU_707,A8,Take time out for others.,Very Accurate,5
2025-11-11T19:56:25.409841+00:00,RU_707,A9,Feel others' emotions.,Moderately Accurate,4
2025-11-11T19:56:25.972316+00:00,RU_707,A10,Make people feel at ease.,Very Accurate,5
2025-11-11T19:56:26.790863+00:00,RU_707,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-11-11T19:56:27.711261+00:00,RU_707,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-11-11T19:56:28.531884+00:00,RU_707,O3,Have a vivid imagination.,Moderately Accurate,4
2025-11-11T19:56:29.244690+00:00,RU_707,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-11-11T19:56:30.164410+00:00,RU_707,O5,Have excellent ideas.,Very Accurate,5
2025-11-11T19:56:31.090895+00:00,RU_707,O6,Do not have a good imagination.,Very Inaccurate,1
2025-11-11T19:56:31.807255+00:00,RU_707,O7,Am quick to understand things.,Very Accurate,5
