timestamp,RU_id,question_id,question,response,response_num
2025-10-22T18:00:44.185289+00:00,A072,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:00:44.621171+00:00,A072,C3,Pay attention to details.,Very Accurate,5
2025-10-22T18:00:45.237950+00:00,A072,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:00:45.875121+00:00,A072,C5,Get chores done right away.,Very Accurate,5
2025-10-22T18:00:46.356083+00:00,A072,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T18:00:46.860177+00:00,A072,C7,Like order.,Very Accurate,5
2025-10-22T18:00:47.381593+00:00,A072,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:00:47.954510+00:00,A072,C9,Follow a schedule.,Very Accurate,5
2025-10-22T18:00:48.795871+00:00,A072,C10,Am exacting in my work.,Very Accurate,5
2025-10-22T18:00:49.544882+00:00,A073,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:00:49.961524+00:00,A073,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:00:50.359299+00:00,A073,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:00:50.921537+00:00,A073,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:00:51.386113+00:00,A073,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:00:51.912430+00:00,A073,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:00:52.457740+00:00,A073,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:00:52.952292+00:00,A073,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:00:53.700394+00:00,A073,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:00:54.208705+00:00,A073,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:00:55.123781+00:00,A073,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:00:55.884404+00:00,A073,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:00:56.592996+00:00,A073,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T18:00:57.271957+00:00,A073,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:00:57.921286+00:00,A073,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:00:58.677918+00:00,A073,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:00:59.076680+00:00,A073,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:00:59.685214+00:00,A073,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T18:01:00.623526+00:00,A073,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:01:01.209624+00:00,A073,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:01:01.733361+00:00,A073,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T18:01:02.498920+00:00,A073,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:01:03.062120+00:00,A073,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T18:01:03.796187+00:00,A073,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:01:04.499796+00:00,A073,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:01:05.031225+00:00,A073,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:01:06.349434+00:00,A073,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T18:01:06.951732+00:00,A073,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:01:07.498797+00:00,A073,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:01:08.223981+00:00,A073,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T18:01:08.898426+00:00,A073,E1,Am the life of the party.,Very Accurate,5
2025-10-22T18:01:09.645455+00:00,A073,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:01:10.468099+00:00,A073,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T18:01:10.904988+00:00,A073,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T18:01:11.856015+00:00,A073,E5,Start conversations.,Very Accurate,5
2025-10-22T18:01:12.342714+00:00,A073,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:01:13.095737+00:00,A073,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-10-22T18:01:13.916001+00:00,A073,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-10-22T18:01:14.498729+00:00,A073,E9,Don't mind being the center of attention.,Very Accurate,5
2025-10-22T18:01:15.243148+00:00,A073,E10,Am quiet around strangers.,Very Inaccurate,1
2025-10-22T18:01:15.749226+00:00,A073,C1,Am always prepared.,Very Accurate,5
2025-10-22T18:01:16.811242+00:00,A073,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:01:17.631555+00:00,A073,C3,Pay attention to details.,Very Accurate,5
2025-10-22T18:01:18.687254+00:00,A073,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:01:19.333448+00:00,A073,C5,Get chores done right away.,Very Accurate,5
2025-10-22T18:01:20.021360+00:00,A073,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T18:01:20.889773+00:00,A073,C7,Like order.,Very Accurate,5
2025-10-22T18:01:21.514896+00:00,A073,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:01:22.248468+00:00,A073,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:01:22.702016+00:00,A073,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:01:23.592569+00:00,A074,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:01:28.453065+00:00,A074,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:01:29.907439+00:00,A074,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:01:30.341873+00:00,A074,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:01:31.123439+00:00,A074,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:01:31.702831+00:00,A074,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:01:32.201945+00:00,A074,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:01:32.780843+00:00,A074,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:01:33.342525+00:00,A074,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:01:33.749283+00:00,A074,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:01:34.250374+00:00,A074,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:01:35.040465+00:00,A074,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:01:35.623982+00:00,A074,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T18:01:36.219835+00:00,A074,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:01:36.734036+00:00,A074,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:01:37.046753+00:00,A074,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:01:37.508966+00:00,A074,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:01:37.944622+00:00,A074,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T18:01:38.515009+00:00,A074,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:01:39.217372+00:00,A074,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:01:39.858317+00:00,A074,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-10-22T18:01:40.294942+00:00,A074,N2,Am relaxed most of the time.,Very Accurate,5
2025-10-22T18:01:41.093988+00:00,A074,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T18:01:41.489343+00:00,A074,N4,Seldom feel blue.,Very Accurate,5
2025-10-22T18:01:41.935936+00:00,A074,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:01:42.541638+00:00,A074,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:01:42.945967+00:00,A074,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T18:01:43.574626+00:00,A074,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:01:44.233174+00:00,A074,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:01:44.735738+00:00,A074,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T18:01:45.451912+00:00,A074,E1,Am the life of the party.,Moderately Accurate,4
2025-10-22T18:01:46.108252+00:00,A074,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:01:55.925502+00:00,A074,E3,Feel comfortable around people.,Moderately Accurate,4
2025-10-22T18:01:56.405840+00:00,A074,E4,Keep in the background.,Moderately Accurate,4
2025-10-22T18:01:57.024360+00:00,A074,E5,Start conversations.,Very Accurate,5
2025-10-22T18:01:57.381211+00:00,A074,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:01:57.846886+00:00,A074,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T18:01:58.561194+00:00,A074,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-10-22T18:01:59.626784+00:00,A074,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T18:01:59.993294+00:00,A074,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:02:00.467488+00:00,A074,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:02:01.250078+00:00,A074,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-10-22T18:02:02.184877+00:00,A074,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T18:02:02.707125+00:00,A074,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:02:03.061956+00:00,A074,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T18:02:03.733477+00:00,A074,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-10-22T18:02:04.250087+00:00,A074,C7,Like order.,Moderately Accurate,4
2025-10-22T18:02:04.625443+00:00,A074,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:02:05.202146+00:00,A074,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:02:05.968882+00:00,A074,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:02:06.781308+00:00,A075,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:02:07.412843+00:00,A075,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:02:08.613124+00:00,A075,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:02:09.390097+00:00,A075,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:02:10.000018+00:00,A075,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:02:11.248244+00:00,A075,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:02:12.483752+00:00,A075,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:02:13.718995+00:00,A075,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:02:15.062449+00:00,A075,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:02:16.374438+00:00,A075,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:02:17.515272+00:00,A075,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:02:20.233570+00:00,A075,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:02:21.342408+00:00,A075,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T18:02:22.394607+00:00,A075,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:02:23.420858+00:00,A075,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:02:24.859084+00:00,A075,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:02:25.875952+00:00,A075,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:02:28.628164+00:00,A075,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T18:02:29.384563+00:00,A075,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:02:30.131927+00:00,A075,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:02:31.045562+00:00,A075,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-10-22T18:02:31.811625+00:00,A075,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:02:32.531220+00:00,A075,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T18:02:33.406758+00:00,A075,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:02:34.046073+00:00,A075,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:02:34.805509+00:00,A075,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:02:35.343611+00:00,A075,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T18:02:36.244128+00:00,A075,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:02:36.922559+00:00,A075,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:02:37.539421+00:00,A075,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T18:02:38.280486+00:00,A075,E1,Am the life of the party.,Very Accurate,5
2025-10-22T18:02:38.827601+00:00,A075,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:02:42.702643+00:00,A075,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T18:02:43.598400+00:00,A075,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T18:02:44.444091+00:00,A075,E5,Start conversations.,Very Accurate,5
2025-10-22T18:02:45.328828+00:00,A075,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:02:45.946732+00:00,A075,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-10-22T18:02:46.736410+00:00,A075,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-10-22T18:02:47.342397+00:00,A075,E9,Don't mind being the center of attention.,Very Accurate,5
2025-10-22T18:02:48.622619+00:00,A075,E10,Am quiet around strangers.,Very Inaccurate,1
2025-10-22T18:02:49.390959+00:00,A075,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:02:50.352624+00:00,A075,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:02:51.280560+00:00,A075,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T18:02:52.438089+00:00,A075,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:02:53.132350+00:00,A075,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T18:02:53.937316+00:00,A075,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T18:02:54.515769+00:00,A075,C7,Like order.,Moderately Accurate,4
2025-10-22T18:02:55.156951+00:00,A075,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:02:55.815498+00:00,A075,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:02:56.401259+00:00,A075,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:02:57.059898+00:00,A076,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:02:59.195883+00:00,A076,A2,Am interested in people.,Moderately Inaccurate,2
2025-10-22T18:02:59.735170+00:00,A076,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:03:00.264335+00:00,A076,A4,Sympathize with others' feelings.,Moderately Accurate,4
2025-10-22T18:03:03.172625+00:00,A076,A5,Am not interested in other people's problems.,Moderately Inaccurate,2
2025-10-22T18:03:03.796170+00:00,A076,A6,Have a soft heart.,Moderately Inaccurate,2
2025-10-22T18:03:04.452484+00:00,A076,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:03:04.952900+00:00,A076,A8,Take time out for others.,Moderately Accurate,4
2025-10-22T18:03:05.718515+00:00,A076,A9,Feel others' emotions.,Moderately Accurate,4
2025-10-22T18:03:06.202676+00:00,A076,A10,Make people feel at ease.,Moderately Accurate,4
2025-10-22T18:03:06.811847+00:00,A076,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-10-22T18:03:07.391090+00:00,A076,O2,Have difficulty understanding abstract ideas.,Moderately Inaccurate,2
2025-10-22T18:03:08.139160+00:00,A076,O3,Have a vivid imagination.,Moderately Inaccurate,2
2025-10-22T18:03:08.999152+00:00,A076,O4,Am not interested in abstract ideas.,Moderately Inaccurate,2
2025-10-22T18:03:09.577547+00:00,A076,O5,Have excellent ideas.,Moderately Accurate,4
2025-10-22T18:03:10.249854+00:00,A076,O6,Do not have a good imagination.,Moderately Inaccurate,2
2025-10-22T18:03:10.844493+00:00,A076,O7,Am quick to understand things.,Moderately Accurate,4
2025-10-22T18:03:11.952237+00:00,A076,O8,Use difficult words.,Moderately Inaccurate,2
2025-10-22T18:03:12.733442+00:00,A076,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-10-22T18:03:13.514718+00:00,A076,O10,Am full of ideas.,Moderately Inaccurate,2
2025-10-22T18:03:14.061520+00:00,A076,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T18:03:14.627464+00:00,A076,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:03:15.468151+00:00,A076,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T18:03:16.172422+00:00,A076,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:03:17.014876+00:00,A076,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:03:17.600641+00:00,A076,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:03:18.375478+00:00,A076,N7,Change my mood a lot.,Very Inaccurate,1
2025-10-22T18:03:18.984471+00:00,A076,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:03:19.970270+00:00,A076,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:03:21.196243+00:00,A076,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T18:03:21.795511+00:00,A076,E1,Am the life of the party.,Very Inaccurate,1
2025-10-22T18:03:22.342912+00:00,A076,E2,Don't talk a lot.,Very Accurate,5
2025-10-22T18:03:22.897034+00:00,A076,E3,Feel comfortable around people.,Moderately Inaccurate,2
2025-10-22T18:03:23.921497+00:00,A076,E4,Keep in the background.,Moderately Inaccurate,2
2025-10-22T18:03:25.235063+00:00,A076,E5,Start conversations.,Moderately Inaccurate,2
2025-10-22T18:03:25.826896+00:00,A076,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:03:26.704237+00:00,A076,E7,Talk to a lot of different people at parties.,Very Inaccurate,1
2025-10-22T18:03:27.265032+00:00,A076,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-10-22T18:03:27.891715+00:00,A076,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-10-22T18:03:28.356025+00:00,A076,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:03:29.203627+00:00,A076,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:03:29.974274+00:00,A076,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:03:30.625365+00:00,A076,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T18:03:31.796232+00:00,A076,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:03:32.453753+00:00,A076,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T18:03:33.273058+00:00,A076,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T18:03:33.798125+00:00,A076,C7,Like order.,Moderately Accurate,4
2025-10-22T18:03:34.875696+00:00,A076,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:03:35.516024+00:00,A076,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:03:36.037328+00:00,A076,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:03:36.478259+00:00,A077,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:03:37.316362+00:00,A077,A2,Am interested in people.,Moderately Accurate,4
2025-10-22T18:03:37.764361+00:00,A077,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:03:38.512562+00:00,A077,A4,Sympathize with others' feelings.,Moderately Accurate,4
2025-10-22T18:03:39.436717+00:00,A077,A5,Am not interested in other people's problems.,Moderately Inaccurate,2
2025-10-22T18:03:39.970111+00:00,A077,A6,Have a soft heart.,Moderately Accurate,4
2025-10-22T18:03:40.717367+00:00,A077,A7,Am not really interested in others.,Moderately Inaccurate,2
2025-10-22T18:03:41.438283+00:00,A077,A8,Take time out for others.,Moderately Accurate,4
2025-10-22T18:03:42.021775+00:00,A077,A9,Feel others' emotions.,Moderately Accurate,4
2025-10-22T18:03:42.815370+00:00,A077,A10,Make people feel at ease.,Moderately Accurate,4
2025-10-22T18:03:43.921437+00:00,A077,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-10-22T18:03:44.468712+00:00,A077,O2,Have difficulty understanding abstract ideas.,Moderately Inaccurate,2
2025-10-22T18:03:45.172856+00:00,A077,O3,Have a vivid imagination.,Moderately Accurate,4
2025-10-22T18:03:45.983322+00:00,A077,O4,Am not interested in abstract ideas.,Moderately Inaccurate,2
2025-10-22T18:03:46.455213+00:00,A077,O5,Have excellent ideas.,Moderately Accurate,4
2025-10-22T18:03:46.947977+00:00,A077,O6,Do not have a good imagination.,Moderately Inaccurate,2
2025-10-22T18:03:49.094274+00:00,A077,O7,Am quick to understand things.,Moderately Accurate,4
2025-10-22T18:03:50.203369+00:00,A077,O8,Use difficult words.,Moderately Inaccurate,2
2025-10-22T18:03:50.760327+00:00,A077,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-10-22T18:03:51.265471+00:00,A077,O10,Am full of ideas.,Moderately Accurate,4
2025-10-22T18:03:51.785512+00:00,A077,N1,Get stressed out easily.,Moderately Accurate,4
2025-10-22T18:03:52.593936+00:00,A077,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:03:53.447155+00:00,A077,N3,Worry about things.,Moderately Accurate,4
2025-10-22T18:03:53.951847+00:00,A077,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:03:54.437962+00:00,A077,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T18:03:55.094378+00:00,A077,N6,Get upset easily.,Moderately Inaccurate,2
2025-10-22T18:03:55.684279+00:00,A077,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T18:03:56.592868+00:00,A077,N8,Have frequent mood swings.,Moderately Inaccurate,2
2025-10-22T18:03:57.123346+00:00,A077,N9,Get irritated easily.,Moderately Inaccurate,2
2025-10-22T18:03:57.845826+00:00,A077,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T18:03:58.360771+00:00,A077,E1,Am the life of the party.,Very Inaccurate,1
2025-10-22T18:03:58.795842+00:00,A077,E2,Don't talk a lot.,Moderately Accurate,4
2025-10-22T18:03:59.399291+00:00,A077,E3,Feel comfortable around people.,Moderately Inaccurate,2
2025-10-22T18:04:00.330576+00:00,A077,E4,Keep in the background.,Moderately Accurate,4
2025-10-22T18:04:00.952470+00:00,A077,E5,Start conversations.,Moderately Inaccurate,2
2025-10-22T18:04:01.953116+00:00,A077,E6,Have little to say.,Moderately Inaccurate,2
2025-10-22T18:04:02.472203+00:00,A077,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-10-22T18:04:03.031065+00:00,A077,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T18:04:03.647806+00:00,A077,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-10-22T18:04:04.281262+00:00,A077,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:04:04.937457+00:00,A077,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:04:05.578677+00:00,A077,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-10-22T18:04:06.452827+00:00,A077,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T18:04:07.218428+00:00,A077,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:04:08.109188+00:00,A077,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T18:04:08.717632+00:00,A077,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-10-22T18:04:09.226268+00:00,A077,C7,Like order.,Moderately Accurate,4
2025-10-22T18:04:09.753634+00:00,A077,C8,Shirk my duties.,Moderately Inaccurate,2
2025-10-22T18:04:10.265070+00:00,A077,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:04:10.812627+00:00,A077,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:04:11.385446+00:00,A078,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:04:12.298047+00:00,A078,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:04:13.108541+00:00,A078,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:04:13.549268+00:00,A078,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:04:13.937981+00:00,A078,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:04:14.990177+00:00,A078,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:04:16.142831+00:00,A078,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:04:16.564065+00:00,A078,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:04:17.111504+00:00,A078,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:04:17.662812+00:00,A078,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:04:18.359168+00:00,A078,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:04:18.885191+00:00,A078,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:04:19.327542+00:00,A078,O3,Have a vivid imagination.,Moderately Accurate,4
2025-10-22T18:04:19.812381+00:00,A078,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:04:20.383668+00:00,A078,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:04:20.874622+00:00,A078,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:04:21.343896+00:00,A078,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:04:21.952092+00:00,A078,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T18:04:22.432514+00:00,A078,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:04:22.985371+00:00,A078,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:04:23.495446+00:00,A078,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T18:04:24.140166+00:00,A078,N2,Am relaxed most of the time.,Very Accurate,5
2025-10-22T18:04:24.563013+00:00,A078,N3,Worry about things.,Very Inaccurate,1
2025-10-22T18:04:25.119026+00:00,A078,N4,Seldom feel blue.,Very Accurate,5
2025-10-22T18:04:25.796812+00:00,A078,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:04:27.312562+00:00,A078,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:04:27.813973+00:00,A078,N7,Change my mood a lot.,Very Inaccurate,1
2025-10-22T18:04:28.731384+00:00,A078,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:04:29.810774+00:00,A078,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:04:30.953071+00:00,A078,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T18:04:31.734486+00:00,A078,E1,Am the life of the party.,Very Inaccurate,1
2025-10-22T18:04:32.772696+00:00,A078,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:04:33.565064+00:00,A078,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T18:04:34.202207+00:00,A078,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T18:04:35.039363+00:00,A078,E5,Start conversations.,Very Accurate,5
2025-10-22T18:04:35.891823+00:00,A078,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:04:36.860007+00:00,A078,E7,Talk to a lot of different people at parties.,Very Inaccurate,1
2025-10-22T18:04:37.734071+00:00,A078,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-10-22T18:04:38.357934+00:00,A078,E9,Don't mind being the center of attention.,Very Inaccurate,1
